epoch,neg_elbo,recon_loss,kl_div,elbo_decisiveness,elbo_accuracy,elbo_robustness,recon_decisiveness,recon_accuracy,recon_robustness,kl_decisiveness,kl_accuracy,kl_robustness
59.0,161.04811096191406,152.3385467529297,8.709561347961426,1.375912382417626e-23,1.1420761662948429e-70,5.759127591365088e-175,1.7537815885380383e-18,6.921646448612142e-67,8.563797303606387e-172,0.00038220131328076183,0.00016500065046284393,3.1285784262379976e-05
60.0,161.24224853515625,152.49984741210938,8.742402076721191,1.1524901545177106e-23,9.405431637318645e-71,5.3465058879842125e-161,1.1933919111266835e-18,5.8905507245495636e-67,8.27489451915904e-158,0.000366579897880313,0.000159669818275572,2.7548320385738733e-05
61.0,161.19967651367188,152.4658203125,8.73385238647461,1.6706966694489537e-23,9.814533229977848e-71,3.6310062301911445e-150,1.5988123319177272e-18,6.094434223501163e-67,1.050032625813344e-146,0.0003511385405946076,0.00016104092471999187,3.0912753596237e-05
62.0,161.24188232421875,152.4832000732422,8.758689880371094,4.8653184548421275e-23,9.408864422382128e-71,1.2817791599678576e-148,4.325546310243882e-18,5.989466403526143e-67,3.3558105382181306e-145,0.0003611764613956675,0.00015709019449283333,2.857896137299777e-05
63.0,160.4951934814453,151.7715301513672,8.72365665435791,1.2427864224234721e-23,1.9853019393239872e-70,1.2185969706992927e-148,1.5388724313073449e-18,1.220287489768319e-66,1.091488587647483e-144,0.00035555922023468956,0.0001626913293768919,3.357963737232357e-05
64.0,160.54493713378906,151.59226989746094,8.952664375305176,2.428650610709534e-23,1.8889304670023703e-70,9.675073968747183e-156,2.7828977864782448e-18,1.4598521237393755e-66,1.888221359113018e-152,0.0002973136365525825,0.00012939190458304204,2.2257247750283105e-05
65.0,160.74960327148438,151.90675354003906,8.842846870422363,3.025956114939158e-23,1.5393686436362008e-70,3.975467912436228e-148,2.3233502763695246e-18,1.0659633727917857e-66,5.0153606527981025e-145,0.0003065446522870784,0.0001444110260190792,3.256928633458175e-05
66.0,160.45326232910156,151.5527801513672,8.900487899780273,2.3805055370086938e-23,2.0702769667595992e-70,1.0070264388912302e-147,2.7078297083096207e-18,1.5186634626975354e-66,5.418709418093863e-144,0.0003011170215635842,0.00013632230033915838,2.7630780532508054e-05
67.0,160.18145751953125,151.2064208984375,8.9750394821167,2.538589549306599e-23,2.7169186084648805e-70,4.294305238830053e-148,2.084398952003603e-18,2.1472717348197282e-66,2.5387035789726933e-144,0.00028020153139196314,0.00012652886751163785,2.4964756633749202e-05
68.0,159.93203735351562,150.98814392089844,8.943892478942871,2.4092539547624923e-23,3.486557526399279e-70,4.426502726578507e-152,3.20153184211893e-18,2.67103555609876e-66,3.3366250009147652e-149,0.0002924884488119979,0.00013053205220119274,2.5630884187986476e-05
69.0,160.8387908935547,151.85057067871094,8.9882173538208,2.0956407208359388e-23,1.4080013850944214e-70,2.969707490809802e-159,1.4059896199156306e-18,1.12755228575312e-66,6.570126671018139e-156,0.0002737391326029603,0.00012487238089841404,2.480044270350203e-05
70.0,159.89019775390625,150.97535705566406,8.914837837219238,2.4951676051964355e-23,3.635568898745464e-70,3.086879037737035e-149,5.166866012365493e-18,2.7054382635709753e-66,2.5622182348461715e-145,0.0003008604956538837,0.00013438003548995312,2.8698265114157477e-05
71.0,160.63922119140625,151.7637481689453,8.875468254089355,2.236866783621233e-23,1.7190199800785344e-70,1.609579360567541e-152,3.1527324857583032e-18,1.2298373315355696e-66,5.6830708684456416e-149,0.00030241004277339385,0.00013977620747063958,3.133925665300535e-05
72.0,159.7398223876953,150.69622802734375,9.043597221374512,6.222467217245674e-23,4.225454496614329e-70,1.8835542266709035e-154,6.1280752223000575e-18,3.57649508597511e-66,2.454804210460601e-151,0.0002674902885803597,0.00011814512239046656,2.2883654800973156e-05
73.0,159.84144592285156,150.6589813232422,9.182459831237793,9.384614757776954e-24,3.8171980305741816e-70,4.57350913019494e-154,1.3566231179385423e-18,3.7122428272846354e-66,6.015050889588655e-150,0.0002299101218116904,0.00010282727203398861,2.008286576263371e-05
74.0,159.64222717285156,150.47837829589844,9.163844108581543,3.3434304825751484e-23,4.6587034159472074e-70,1.1783771412907022e-148,3.504770818927526e-18,4.4470484608302577e-66,1.5522089130222185e-144,0.0002417995040439008,0.00010475944791205291,2.00810626216203e-05
75.0,159.33193969726562,150.27232360839844,9.059619903564453,1.5317487505178254e-23,6.353539180780995e-70,3.281968401958911e-148,1.5253505563314738e-18,5.464599326616488e-66,1.434203259905542e-144,0.00024980095878108464,0.00011626724670983114,2.6893529295126755e-05
76.0,159.7565155029297,150.66651916503906,9.089998245239258,4.035955757508896e-23,4.155468346218761e-70,7.006937657639605e-150,2.579602335570489e-18,3.684312052063086e-66,1.5723258504481527e-146,0.00024613785446239624,0.00011278817558061704,2.3865622729716374e-05
77.0,159.16058349609375,150.06800842285156,9.092575073242188,5.484530537446483e-23,7.54104266567657e-70,3.711337191793303e-154,4.79065711186395e-18,6.703270339228358e-66,5.314949707305451e-151,0.0002520099489569801,0.00011249796418839753,2.2777513779429295e-05
78.0,159.25242614746094,150.40892028808594,8.843500137329102,5.2454322990499926e-23,6.879393780318969e-70,1.95780510393027e-148,5.547290548200549e-18,4.766871802278661e-66,4.313526221329157e-145,0.0003097066466553096,0.00014431673570559426,3.4970789956886314e-05
79.0,158.84278869628906,149.77699279785156,9.065799713134766,2.3736362624001682e-23,1.0362255185759545e-69,6.451220885572657e-156,2.367022291397109e-18,8.967699908942034e-66,2.214404881773974e-152,0.00024965560737781796,0.0001155508691300757,2.6082096050112148e-05
80.0,159.61170959472656,150.5212860107422,9.090421676635742,2.971701823511246e-23,4.803033216808023e-70,3.2325896535664317e-152,5.061674275685982e-18,4.260255955193348e-66,1.8344092991777142e-148,0.0002493272038942541,0.00011274048478127314,2.583620202531281e-05
81.0,159.33096313476562,150.23292541503906,9.09803295135498,2.6886612393965806e-23,6.359851354001745e-70,3.204339567633208e-153,3.2059656355452424e-18,5.684237629251654e-66,1.7721881725075924e-149,0.0002433069383128461,0.00011188574033698539,2.5859945542474444e-05
82.0,158.82717895507812,149.6172637939453,9.209907531738281,3.773367044342232e-23,1.0525320272499123e-69,7.479176631575811e-161,3.5613700918309076e-18,1.052076674741897e-65,1.9669238174472152e-157,0.00022190658419108528,0.00010004328130439073,2.153017571779844e-05
83.0,159.523681640625,150.3688507080078,9.154837608337402,1.3461435889577105e-23,5.2449687039257785e-70,4.112408334334381e-151,1.0197963022147018e-18,4.961791343048931e-66,4.8977364752821484e-147,0.00023519535583419466,0.0001057071597997274,2.35551618710229e-05
84.0,158.79396057128906,149.72677612304688,9.067180633544922,4.701784399641673e-23,1.0880765098093044e-69,1.608044245082212e-159,5.7382031017946406e-18,9.429438218967993e-66,1.6346939506373547e-155,0.00026157755231508964,0.00011539144586795805,2.587275203711841e-05
85.0,158.3189239501953,149.11293029785156,9.205986976623535,2.1952404188860502e-23,1.7497144394469866e-69,1.0531694395432875e-156,2.908908824442035e-18,1.742112867982696e-65,1.1753067086301292e-152,0.0002218528549351909,0.00010043634207656586,2.2190904735921532e-05
86.0,158.28335571289062,148.9935760498047,9.289787292480469,3.4445589534796874e-23,1.8130152028383583e-69,2.4055282635128428e-154,4.629284191752005e-18,1.962931530936616e-65,2.949367356849419e-150,0.00020854081148796217,9.236263080318839e-05,2.0474595466167098e-05
87.0,158.79335021972656,149.4912872314453,9.302068710327148,3.742723553336347e-23,1.0887251551712222e-69,5.6303046427931854e-160,5.7371782041805636e-18,1.1933157783751948e-65,6.998017222985481e-156,0.0002042780735726699,9.123529370018184e-05,1.9827486573904027e-05
