epoch,neg_elbo,recon_loss,kl_div,elbo_decisiveness,elbo_accuracy,elbo_robustness,recon_decisiveness,recon_accuracy,recon_robustness,kl_decisiveness,kl_accuracy,kl_robustness
1.0,433.519287109375,418.3171081542969,15.202168464660645,6.34317482345252e-128,0.0,0.0,1.3113698636578567e-124,0.0,0.0,0.0006115893472122329,2.4990901843032337e-07,9.20957931393686e-19
2.0,353.5592956542969,352.6700439453125,0.8892598748207092,4.760054880750197e-73,0.0,0.0,6.253551872807859e-73,0.0,0.0,0.43612964182419767,0.4109598189742683,0.39175380891707307
3.0,313.61859130859375,313.4134521484375,0.20513813197612762,9.06654867657308e-59,6.268671807855265e-137,3.867152873114639e-276,1.0940490236844151e-58,7.696014926718755e-137,5.099069990631031e-276,0.8147146311863709,0.8145347777447675,0.8144137733029029
4.0,285.7391052246094,284.4654846191406,1.2736190557479858,4.7442692823362495e-55,8.03680288538738e-125,7.005900259296573e-294,1.3647475240789248e-54,2.8721626672190306e-124,2.9427371603170867e-293,0.2813816396469274,0.2798171209839273,0.2787575383275911
5.0,287.454345703125,279.132568359375,8.32179069519043,4.0895771562329594e-76,1.4459466470963225e-125,1.2427591691374713e-291,9.244902926584848e-73,5.946480220409068e-122,6.573622787393102e-288,0.00025846498590947675,0.00024316008689201447,0.00023330624576792917
6.0,286.5319519042969,283.7545471191406,2.7774171829223633,1.0980690111383009e-63,0.0,0.0,1.7909743347388027e-62,0.0,0.0,0.06340409695167241,0.062198948994118486,0.06140799154192551
7.0,292.1854248046875,289.4696350097656,2.7158050537109375,8.785292135294763e-69,0.0,0.0,1.5294307066764023e-67,0.0,0.0,0.06972756115350127,0.06615166669527855,0.06382716194935183
8.0,290.3398132324219,287.4801940917969,2.8596174716949463,9.933088860276588e-67,8.07256834812895e-127,1.996565846960895e-308,2.22183306714082e-65,1.4090546888800765e-125,2.43928109751644e-307,0.06449874951607448,0.057290667366112026,0.05235651998048657
9.0,288.7607116699219,285.3214416503906,3.439281940460205,1.7722790808688573e-66,3.915748304517373e-126,1.22275e-317,8.28546530978829e-65,1.220318029866273e-124,1.5371715e-316,0.03758259055221956,0.032087710955547376,0.027963329511242682
10.0,287.21697998046875,283.621337890625,3.595655918121338,9.609206537734356e-63,1.833295755208975e-125,7.972342268424124e-280,1.3001876147927715e-60,6.680453957056721e-124,8.85714139393076e-279,0.03410652807155938,0.027442682293655093,0.02201047804151897
11.0,285.4882507324219,281.87017822265625,3.6180672645568848,5.30806222258744e-60,1.032838963003673e-124,2.855541464124691e-287,7.302339670583342e-58,3.848922845759174e-123,6.144102335540162e-286,0.032459183120032174,0.026834493815371792,0.022088935961403617
12.0,284.55120849609375,280.5754699707031,3.975738286972046,6.387257981395466e-58,2.636137822820311e-124,9.22273688912569e-262,9.927094251170639e-56,1.4047835526119377e-122,4.457700596314576e-259,0.022235784899968237,0.01876543769265284,0.015747424021930245
13.0,281.5799865722656,277.47216796875,4.107824802398682,4.741451829695997e-56,5.144596541624519e-123,6.468917517939558e-257,5.237663508926846e-54,3.1286505359452017e-121,2.7417306071529755e-255,0.019020994837585545,0.01644350010497507,0.013961355286098672
14.0,280.1668701171875,275.6611022949219,4.505764961242676,3.377989242334719e-54,2.1139093653720788e-122,1.2498463369950582e-268,3.998207902794341e-52,1.9138819414433443e-120,1.0648449064650347e-265,0.012691438582559176,0.011045139826011907,0.009451832979407075
15.0,284.5335388183594,279.67376708984375,4.859769344329834,1.344099546118616e-53,2.6831890346356318e-124,4.7657063669503457e-281,3.7412435258111504e-51,3.4611654643615775e-122,7.257909523760431e-278,0.008849499826141964,0.007752270332821371,0.006766929438822366
16.0,287.0826110839844,282.00726318359375,5.075357913970947,7.101689409014976e-55,0.0,0.0,2.334378122377703e-52,3.3559739117191245e-123,2.2708216e-317,0.0071411701693366815,0.006248848259978647,0.005450539040860592
17.0,291.87103271484375,286.6922607421875,5.178778171539307,6.722378967703847e-55,1.7459234268025426e-127,9.999642815851446e-304,3.49574756607522e-52,3.098418901396631e-125,1.92912854921187e-301,0.006499961916405629,0.005634885024796247,0.004895669374555685
18.0,294.8573913574219,289.4904479980469,5.366937637329102,3.96271827552131e-55,8.811941053264102e-129,8.0175133186e-314,2.963069507802375e-52,1.8875685822781164e-126,1.821237425706e-311,0.005502113018945932,0.004668408419812862,0.0039449130417541145
19.0,300.40008544921875,294.91259765625,5.4874958992004395,1.675747426874922e-54,3.4505563740491205e-131,1.0701621788056278e-298,2.1795970064288846e-51,8.338316692360356e-129,1.8574572196116945e-295,0.004995968408165539,0.004138192996687868,0.003389733758470981
20.0,301.0134582519531,295.5079345703125,5.505529880523682,3.472472111448037e-54,1.8686267233453487e-131,6.176606790527e-312,5.169035695969452e-51,4.5977319217654755e-129,1.027358664045226e-308,0.004938960289826688,0.004064235921298051,0.0032913670154455766
21.0,302.758056640625,297.1480407714844,5.610012531280518,4.4819824774657007e-54,0.0,0.0,1.2950007085498341e-50,8.9175381451882e-130,1.22275e-317,0.0045388351841698414,0.003661022703987847,0.002872024025325336
22.0,304.070068359375,298.33551025390625,5.734551429748535,4.761968913394311e-54,8.791291796398596e-133,2.394934999912533e-293,1.646185465461309e-50,2.7197982848678615e-130,1.0948119830124499e-290,0.004067689881867133,0.0032323322818867063,0.0024812035476706774
23.0,308.3218994140625,302.534423828125,5.787477970123291,9.30714039668458e-55,1.2516707938316053e-134,6.7247428180035456e-301,5.840012798902904e-51,4.0828173748063455e-132,1.2454750183181135e-297,0.003945291245666341,0.0030657036034852625,0.002274394223505103
24.0,312.2894287109375,306.41986083984375,5.869556427001953,1.7798995096321192e-57,2.3682342270760436e-136,5.674724691015e-312,8.78891681772292e-54,8.385725352371162e-134,1.3086490545410656e-308,0.003718713428850223,0.002824125674891541,0.0020265159919526077
25.0,309.6250915527344,303.7247009277344,5.900388240814209,6.196437210397896e-56,3.4004222922834834e-135,3.3844093566329094e-300,4.236176499963894e-52,1.2417640003720693e-132,1.90827399826194e-297,0.003645942918686046,0.0027383804742806515,0.0019372842791161632
26.0,314.701904296875,308.7319030761719,5.970002174377441,6.38198659317454e-57,2.121693452236571e-137,5.240357e-318,5.052679020855774e-53,8.30665596630732e-135,3.280463657e-315,0.003499439761470496,0.0025542362504749646,0.0017512371291162174
27.0,319.7409362792969,313.70574951171875,6.035192012786865,3.0065024530560234e-56,1.3749031864312404e-139,5.7488126851186915e-307,2.2233395294471558e-52,5.745432153030832e-137,1.9678889807090416e-303,0.003371867404358734,0.0023930370245621043,0.0015845165357312513
28.0,317.1419677734375,311.0274963378906,6.114475727081299,1.8143088785828613e-58,1.8492309726045587e-138,5.0965472479e-313,9.410812896802848e-55,8.365157237397737e-136,4.3077711262243e-310,0.0031707467289843806,0.0022106350429065853,0.0014389575497246406
29.0,316.3857421875,310.15582275390625,6.229916095733643,9.108100100516516e-55,0.0,0.0,4.6224866732318204e-51,0.0,0.0,0.0029014919854967926,0.001969617419662407,0.0012402566243768804
30.0,316.8488464355469,310.57501220703125,6.273820877075195,3.7026849348299e-56,2.479102302487599e-138,6.69540849680388e-309,1.8265117463795973e-52,1.3151651846372274e-135,5.524242410273672e-305,0.0028174151238751586,0.001885012112125956,0.0011809822861900655
31.0,319.72137451171875,313.4573974609375,6.263966083526611,1.6766184380626173e-56,0.0,0.0,4.154450274331516e-53,7.36511870885473e-137,2.45947446e-315,0.00291059041954379,0.0019036806837597682,0.0011670696992547767
32.0,319.06463623046875,312.76080322265625,6.303825378417969,6.075253382890859e-57,2.7039209854279403e-139,7.2826292e-316,2.0030753024576152e-53,1.4781232386467864e-136,1.0057864732154e-311,0.0028473526878838086,0.001829293724721349,0.0010952763817985147
33.0,318.7201232910156,312.2879943847656,6.432121753692627,1.1143010012766846e-55,0.0,0.0,7.211072135356034e-52,2.371554346337574e-136,1.746784e-318,0.0025734775971331487,0.0016090326821888519,0.0009282139284534199
34.0,321.23614501953125,314.7107849121094,6.5253729820251465,4.1142365508176295e-54,0.0,0.0,2.619616559265953e-50,2.1030123340210627e-137,1.74673055e-316,0.002399110753803054,0.0014657721175457133,0.0008155874886255185
35.0,328.1083068847656,321.6448059082031,6.463510036468506,4.304545305924967e-52,0.0,0.0,3.255427998256219e-48,0.0,0.0,0.002590908741987269,0.0015593125175134702,0.0008655542378056747
36.0,321.19708251953125,314.5904235839844,6.60665225982666,1.1074435188505989e-55,0.0,0.0,4.288717492126608e-52,0.0,0.0,0.002357437549120687,0.0013513478027119418,0.0006786762784945582
37.0,325.0845947265625,318.393798828125,6.6908063888549805,2.6961216306521762e-56,0.0,0.0,1.4407094757757861e-52,0.0,0.0,0.0022008286641345422,0.0012422813059920002,0.0006294515298230442
38.0,324.49420166015625,317.706787109375,6.787404537200928,1.5469525581195399e-56,0.0,0.0,1.202029133020324e-52,0.0,0.0,0.002058833324488108,0.001127891588230729,0.0005364455971250467
39.0,325.1087951660156,318.2508850097656,6.857908725738525,9.378247222653623e-54,0.0,0.0,6.821920990110057e-50,0.0,0.0,0.001974157309975386,0.0010511102550722093,0.00046492556550777763
40.0,325.39898681640625,318.6260070800781,6.772984504699707,8.009169154030734e-58,0.0,0.0,5.0373356654380177e-54,0.0,0.0,0.0021391143338043107,0.0011442747700731804,0.0005164750877640374
41.0,328.4075622558594,321.5683898925781,6.839184284210205,1.8691872442349235e-56,0.0,0.0,1.5908193593974883e-52,0.0,0.0,0.0020590833126837254,0.001070976767119774,0.0004676937828020497
42.0,330.4894714355469,323.5502624511719,6.939208030700684,3.648227876625597e-53,0.0,0.0,2.5894728594777575e-49,0.0,0.0,0.0019063602475881756,0.0009690369194225277,0.00041512021688898555
43.0,333.46490478515625,326.5338134765625,6.931087493896484,2.05940311737641e-59,0.0,0.0,3.1677540250157005e-55,0.0,0.0,0.0019296665934605487,0.0009769378888683773,0.0004196329109449427
44.0,331.733154296875,324.76373291015625,6.969432830810547,2.677381323167307e-55,0.0,0.0,2.2538866407794306e-51,0.0,0.0,0.0018754791334974045,0.0009401859026983158,0.000396561405365759
45.0,331.7078857421875,324.656494140625,7.051392078399658,2.684436899360901e-54,0.0,0.0,2.3474215082305477e-50,0.0,0.0,0.001745384696873207,0.0008662017955935936,0.00035664665125031817
46.0,336.0067443847656,328.8399658203125,7.166779518127441,5.841668003613025e-58,0.0,0.0,6.429083111202459e-54,0.0,0.0,0.0015886922119351464,0.0007718040143740941,0.00030342240848533456
47.0,332.26788330078125,325.2023620605469,7.0655364990234375,4.926437744415783e-54,0.0,0.0,6.117205467287062e-50,0.0,0.0,0.001675687645115242,0.0008540365635209251,0.00036997923773659635
48.0,336.8298034667969,329.7969055175781,7.032907962799072,3.02343119189052e-55,0.0,0.0,1.7289199118348863e-51,0.0,0.0,0.0017717567163746388,0.0008823627578637205,0.0003797190013256134
49.0,336.4584045410156,329.44342041015625,7.0149736404418945,9.189130192127447e-54,0.0,0.0,1.0155487959337944e-49,0.0,0.0,0.0018061169002927672,0.0008983300434848309,0.0003781669278673631
50.0,340.1947021484375,333.1485595703125,7.046144485473633,4.057082364634353e-59,0.0,0.0,3.730195897909274e-55,0.0,0.0,0.0017797996885830182,0.0008707596122870817,0.00035637602671825195
51.0,342.23236083984375,335.0854797363281,7.146895408630371,1.2696485721548273e-55,0.0,0.0,8.7241937033378e-52,0.0,0.0,0.0016526596874887314,0.0007873042269249006,0.0003090464432007424
52.0,337.9568786621094,330.77545166015625,7.1814188957214355,2.6957386260437956e-54,0.0,0.0,2.8055455774688426e-50,0.0,0.0,0.001593099213878589,0.0007605880438535126,0.00029477196487315814
53.0,339.2177429199219,331.9179382324219,7.299810886383057,8.101272930902246e-59,0.0,0.0,2.840023694652968e-54,0.0,0.0,0.0014437441213205546,0.0006756665158221249,0.0002528798616417202
54.0,339.76556396484375,332.4053039550781,7.360260009765625,7.132058946283228e-58,0.0,0.0,2.9935939560254313e-53,0.0,0.0,0.0013393606638560111,0.000636033171137939,0.00024125138621470754
55.0,341.1876525878906,333.7857360839844,7.401920318603516,4.021003601457243e-51,0.0,0.0,3.690761684103641e-47,0.0,0.0,0.0013037361722759194,0.0006100801924129909,0.00021485694451097684
56.0,343.1416320800781,335.75213623046875,7.389493942260742,9.674958751275735e-59,0.0,0.0,1.3431505306305385e-54,0.0,0.0,0.0013125344693621088,0.0006177083722301932,0.00022268993374869515
57.0,341.7803649902344,334.3520812988281,7.428288459777832,1.4506239860819775e-59,0.0,0.0,1.3229118164276323e-55,0.0,0.0,0.0012823675438561326,0.0005942040121620027,0.00020710882562432743
58.0,342.84991455078125,335.3956298828125,7.4542694091796875,9.516940203761537e-58,0.0,0.0,1.7545557119562576e-53,0.0,0.0,0.00126096635022958,0.0005789646192655376,0.00019133004093479475
59.0,342.45745849609375,334.9525451660156,7.50491189956665,6.677746771411804e-61,0.0,0.0,1.801479482981579e-56,0.0,0.0,0.001174506940662861,0.0005503743387609165,0.00019542553853374895
60.0,343.4050598144531,335.8466491699219,7.5584187507629395,8.652166901402455e-56,0.0,0.0,5.2788407142942304e-51,0.0,0.0,0.0011127435148898831,0.0005216993648100138,0.00017751704069432682
61.0,345.4656982421875,337.9544372558594,7.511266231536865,1.0644914241234114e-58,0.0,0.0,2.662878450656566e-54,0.0,0.0,0.0011723637528594656,0.000546888353249749,0.00018439156156420722
62.0,345.178955078125,337.77593994140625,7.4030256271362305,4.1201199978355626e-57,0.0,0.0,9.204273456495483e-53,0.0,0.0,0.0012745469967901627,0.0006094059521068251,0.00022366734399534774
63.0,344.603759765625,337.0535888671875,7.550161838531494,2.2056743844567e-55,0.0,0.0,4.4953851858988935e-51,0.0,0.0,0.001137915308232714,0.0005260250885435075,0.00017108761733964403
64.0,345.2803955078125,337.75408935546875,7.526296138763428,3.75891972536764e-62,0.0,0.0,1.648332037020629e-57,0.0,0.0,0.001159239945274512,0.0005387296657415907,0.0001893728522354434
65.0,346.9491271972656,339.4157409667969,7.533389091491699,4.330674557600868e-55,0.0,0.0,1.8809767576355816e-50,0.0,0.0,0.001159827714172422,0.0005349226343259751,0.00018396510162746712
66.0,350.64349365234375,343.1591491699219,7.484330654144287,8.269916863097294e-51,0.0,0.0,1.4950804900335807e-46,0.0,0.0,0.001182965117659986,0.0005618192981727953,0.0002080595819271845
67.0,348.9243469238281,341.2994079589844,7.6249470710754395,5.159999807425955e-55,0.0,0.0,9.749747452548357e-51,0.0,0.0,0.0010559582473594128,0.00048812123315884775,0.00016506039998875696
68.0,347.9704284667969,340.45843505859375,7.511991500854492,4.3087913464158765e-55,0.0,0.0,5.84129134320041e-51,0.0,0.0,0.0011600965191754205,0.0005464917446977839,0.00019064076192783677
69.0,350.9971923828125,343.4533386230469,7.543839931488037,1.3436882649127898e-58,0.0,0.0,1.6407481683165926e-54,0.0,0.0,0.0011315285884751969,0.0005293609487461651,0.00018422035364306597
70.0,351.8020324707031,344.1850891113281,7.616950988769531,2.1709411831636463e-55,0.0,0.0,3.417765571635244e-51,0.0,0.0,0.001066352151164066,0.0004920397676938917,0.00017348326844929347
71.0,349.13555908203125,341.50555419921875,7.629992961883545,1.7842092252363832e-55,0.0,0.0,2.0334366470948596e-51,0.0,0.0,0.0010445970721549825,0.0004856643413101207,0.0001756063073850823
72.0,352.0566101074219,344.4112548828125,7.645349025726318,8.375166628218556e-60,0.0,0.0,2.8130287680919046e-55,0.0,0.0,0.0010124551262459054,0.0004782633616416604,0.0001724934661587548
