epoch,neg_elbo,recon_loss,kl_div,elbo_decisiveness,elbo_accuracy,elbo_robustness,recon_decisiveness,recon_accuracy,recon_robustness,kl_decisiveness,kl_accuracy,kl_robustness
11.0,241.05662536621094,237.78515625,3.271470069885254,7.613606049819051e-58,2.043813353054913e-105,2.7765042202516324e-197,1.0828595197977847e-55,5.385457656984529e-104,1.5074623051932487e-194,0.04473451694623599,0.037950597390812926,0.03187496766850646
12.0,239.8884735107422,236.3771209716797,3.5113563537597656,1.9837543551859673e-56,6.572857877818701e-105,9.228273896330208e-192,2.649624960486665e-54,2.2014911629144392e-103,8.071547447464192e-189,0.03444713849436801,0.029856390016652537,0.02520074401063386
13.0,238.6854248046875,234.84445190429688,3.840970039367676,4.148897315182047e-56,2.1889385309992675e-104,9.511604126743465e-190,6.915439827094313e-54,1.0194021621722081e-102,8.906720140058921e-187,0.024591207038294607,0.021472767198520926,0.01820443275491167
14.0,237.63058471679688,233.58404541015625,4.04653787612915,1.2456517285439483e-54,6.285497903286228e-104,7.781137114341383e-193,1.67681355998584e-52,3.5952463280997205e-102,1.724718654035832e-190,0.019812129240765506,0.017482801815720206,0.014962717684386952
15.0,238.76930236816406,234.38595581054688,4.383342742919922,5.352162583407618e-53,2.0128580972713178e-104,1.7905316391130462e-204,1.1307038421533259e-50,1.6124072635547018e-102,8.412587197964922e-202,0.01422549567122878,0.012483558854937094,0.010582021907623071
16.0,239.83238220214844,235.14039611816406,4.691986560821533,3.7248563327249496e-52,6.952274985848656e-105,4.248588096334087e-207,1.5306910783072042e-49,7.582821252364571e-103,2.8385969281797063e-204,0.010383134277238647,0.0091684542658588,0.007884530953240161
17.0,239.96678161621094,235.2428436279297,4.723935604095459,1.642660327980604e-50,6.077863039718895e-105,6.523030115009386e-211,7.035477901423321e-48,6.844315575699506e-103,4.634776634633464e-208,0.01002874291747634,0.008880161898580631,0.007665691592906132
18.0,240.67478942871094,235.85682678222656,4.817962646484375,1.853873975024007e-49,2.994108674264979e-105,1.4063427893664327e-204,1.1237185269543651e-46,3.704093809577211e-103,1.013676034244556e-201,0.00914066448923443,0.008083242024064071,0.007024462275800302
19.0,241.76988220214844,236.88070678710938,4.889176368713379,7.150630332704475e-49,1.0015384378891483e-105,4.757275210696607e-198,5.674674182050158e-46,1.3304844547223175e-103,3.2177271792008223e-195,0.008533301351980117,0.007527622245674233,0.0065707543872010705
20.0,241.42442321777344,236.47093200683594,4.953490257263184,9.976372365023149e-49,1.414850162726214e-105,7.18748246056815e-198,6.5127461612692095e-46,2.0043979676119851e-103,5.868309891050251e-195,0.008032207140003021,0.007058728783345507,0.006111726711389522
21.0,242.3705291748047,237.35824584960938,5.012281894683838,5.2225915161042195e-49,5.493084991126872e-106,1.1906636759302337e-204,4.901137106277424e-46,8.253209579808036e-104,9.268567100105804e-202,0.007622050455218238,0.006655695506104805,0.0057336332321761205
22.0,242.30746459960938,237.23497009277344,5.072502136230469,6.398078616313895e-48,5.850669027397436e-106,3.9636073910976685e-207,4.195348552898187e-45,9.336089909851022e-104,3.349414806798713e-204,0.0072078643144024,0.006266723097025876,0.005362546073408518
23.0,243.4581298828125,238.28163146972656,5.176495552062988,1.629801731424838e-47,1.8513291263750986e-106,2.164354407333016e-209,2.817048767901259e-44,3.2779872002017656e-104,1.8883648620004292e-206,0.006581262027891282,0.005647761913960938,0.0047367520368639116
24.0,243.52268981933594,238.33802795410156,5.184657096862793,8.905937060457076e-48,1.7355717430227712e-106,1.266790198359916e-209,1.6874513857664796e-44,3.0982072282367065e-104,9.270071917476892e-207,0.00648121060612891,0.005601858155919819,0.004760095233074917
25.0,243.28622436523438,238.01390075683594,5.272319316864014,2.60093746957508e-47,2.1985265084174337e-106,4.4780663127130957e-210,5.923111602057633e-44,4.284212605819875e-104,5.018506017310449e-207,0.006063508723184543,0.005131693290456326,0.004219954224566573
26.0,245.1194610595703,239.8624267578125,5.2570295333862305,9.073461867750296e-48,3.515402259008185e-107,5.223177876470569e-218,2.5146227740939023e-44,6.746427369761043e-105,1.192526255469894e-215,0.006133017204548239,0.005210761290879651,0.004302611979558934
